feed_label,stop_id,stop_name,stop_lat,stop_lon,weekday_analysis_date,weekday_total_trips,weekday_routes_serving_stop,weekday_peak_trips_per_hour,weekday_span_hours,weekday_first_departure_time,weekday_last_departure_time,weekend_analysis_date,weekend_total_trips,weekend_span_hours
2026_may_current,3722,LAKEFOREST TRANSIT CENTER & ODENDHAL AVE,39.152837,-77.199007,2026-05-05,607,7,38.5,21.417,04:30:00,25:55:00,2026-05-09,459.0,19.967
2026_may_current,15182,GERMANTOWN TRANSIT CENTER & BAY B,39.183001,-77.261095,2026-05-05,569,7,34.5,21.433,04:15:00,25:41:00,2026-05-09,402.0,20.767
2026_may_current,15324,S CAMPUS DR & CAMPUS DR,39.096382,-77.158109,2026-05-05,403,3,26.0,21.033,04:55:00,25:57:00,2026-05-09,314.0,20.117
2026_may_current,30266,TRAVILLE TRANSIT CENTER & BAY C,39.092924,-77.202332,2026-05-05,269,2,20.0,17.133,05:10:00,22:18:00,2026-05-09,116.0,16.2
2026_may_current,6008,SHADY GROVE STATION & BAY E,39.120563,-77.163666,2026-05-05,268,2,17.25,19.467,04:52:00,24:20:00,2026-05-09,132.0,16.117
2026_may_current,1094,COLESVILLE RD & FENTON ST,38.997315,-77.027143,2026-05-05,234,9,15.75,19.953,04:46:48,24:43:58,2026-05-09,160.0,19.013
2026_may_current,4644,ODENDHAL AVE & RUSSELL AVE,39.150853,-77.203111,2026-05-05,232,5,14.0,21.219,04:40:27,25:53:35,2026-05-09,179.0,19.218
2026_may_current,4648,ODENDHAL AVE & RUSSELL AVE,39.151504,-77.202001,2026-05-05,232,5,13.5,20.398,04:30:51,24:54:42,2026-05-09,178.0,19.284
2026_may_current,3324,HUNGERFORD DR & FREDERICK AVE,39.094031,-77.153179,2026-05-05,231,4,15.5,20.76,05:08:41,25:54:16,2026-05-09,177.0,19.053
2026_may_current,3326,HUNGERFORD DR & FREDERICK AVE,39.094349,-77.153506,2026-05-05,229,4,15.25,19.95,04:57:26,24:54:25,2026-05-09,175.0,19.95
2026_may_current,6012,SHADY GROVE STATION & BAY L,39.119838,-77.16497,2026-05-05,227,2,18.75,20.133,04:53:00,25:01:00,2026-05-09,117.0,19.4
2026_may_current,6800,VEIRS MILL RD & ENNALLS AVE,39.039709,-77.054637,2026-05-05,224,5,14.25,21.467,04:29:46,25:57:46,2026-05-09,165.0,20.95
2026_may_current,6844,VEIRS MILL RD & UNIVERSITY W BLVD,39.03968,-77.055133,2026-05-05,218,5,14.0,20.836,05:20:48,26:10:57,2026-05-09,151.0,20.346
2026_may_current,17587,TAKOMA-LANGLEY TRANSIT CENTER & BAY F,38.990095,-76.988292,2026-05-05,210,2,11.75,21.367,04:20:00,25:42:00,2026-05-09,159.0,21.383
2026_may_current,14677,GEORGIA AVE & ELLSWORTH DR,38.995167,-77.027014,2026-05-05,208,6,13.5,20.183,05:01:57,25:12:56,2026-05-09,165.0,19.516
2026_may_current,5036,POWDER MILL RD & NEW HAMPSHIRE AVE,39.021931,-76.9779,2026-05-05,207,4,14.75,20.6,04:30:00,25:06:00,2026-05-09,110.0,20.15
2026_may_current,5660,ROCKVILLE STATION & BAY E,39.084619,-77.146918,2026-05-05,207,3,14.25,19.15,05:10:00,24:19:00,2026-05-09,106.0,15.967
2026_may_current,4906,PINEY BRANCH RD & ARLISS ST,38.998276,-77.001442,2026-05-05,206,5,14.0,20.75,04:50:25,25:35:25,2026-05-09,159.0,20.284
2026_may_current,4910,PINEY BRANCH RD & BARRON ST,38.998949,-76.997534,2026-05-05,206,5,14.0,20.75,04:51:31,25:36:31,2026-05-09,159.0,20.287
2026_may_current,4904,PINEY BRANCH RD & FLOWER AVE,38.99824,-77.002984,2026-05-05,206,5,14.0,20.75,04:50:00,25:35:00,2026-05-09,159.0,20.283
2026_may_current,4908,PINEY BRANCH RD & GARLAND AVE,38.998471,-76.999612,2026-05-05,206,5,14.0,20.75,04:50:55,25:35:55,2026-05-09,159.0,20.285
2026_may_current,9182,GLENMONT STATION & BAY C,39.062422,-77.052514,2026-05-05,204,7,17.75,20.017,05:28:00,25:29:00,2026-05-09,88.0,19.95
2026_may_current,10055,PINEY BRANCH RD & ARLISS ST,38.998545,-77.000799,2026-05-05,203,5,13.75,20.75,04:26:01,25:11:01,2026-05-09,161.0,20.833
2026_may_current,4932,PINEY BRANCH RD & BARRON ST,38.999307,-76.997056,2026-05-05,203,5,13.75,20.75,04:24:56,25:09:56,2026-05-09,161.0,20.833
2026_may_current,4938,PINEY BRANCH RD & FLOWER AVE,38.998188,-77.004052,2026-05-05,203,5,13.75,20.75,04:27:00,25:12:00,2026-05-09,161.0,20.833
2026_may_current,4934,PINEY BRANCH RD & GARLAND AVE,38.998789,-76.999079,2026-05-05,203,5,13.75,20.75,04:25:32,25:10:32,2026-05-09,161.0,20.833
2026_may_current,4936,PINEY BRANCH RD & GREENWOOD AVE,38.998424,-77.002807,2026-05-05,203,5,13.5,20.75,04:26:34,25:11:34,2026-05-09,161.0,20.833
2026_may_current,4940,PINEY BRANCH RD & MANCHESTER RD,38.99721,-77.005031,2026-05-05,203,5,13.75,20.75,04:27:21,25:12:21,2026-05-09,161.0,20.834
2026_may_current,4930,PINEY BRANCH RD & UNIVERSITY BLVD,38.99954,-76.996178,2026-05-05,203,5,13.75,20.75,04:24:41,25:09:41,2026-05-09,161.0,20.833
2026_may_current,4148,MONROE ST & MONROE PL,39.083344,-77.148877,2026-05-05,199,6,13.5,19.652,05:03:45,24:42:52,2026-05-09,120.0,18.819
2026_may_current,4150,MONROE ST & MONROE PL,39.08304,-77.149088,2026-05-05,199,6,13.25,20.646,05:10:48,25:49:35,2026-05-09,120.0,18.978
2026_may_current,5610,NORTH BETHESDA STATION & BAY C,39.047381,-77.113209,2026-05-05,199,5,15.25,20.367,05:22:00,25:44:00,2026-05-09,106.0,19.45
2026_may_current,17071,MANNAKEE ST & CAMPUS (E) DR,39.096111,-77.156881,2026-05-05,192,2,11.75,20.928,05:00:16,25:55:56,2026-05-09,158.0,19.327
2026_may_current,3832,MANNAKEE ST & CAMPUS DR,39.096046,-77.156588,2026-05-05,192,2,11.5,19.981,04:55:29,24:54:22,2026-05-09,158.0,19.965
2026_may_current,3834,MANNAKEE ST & HUNGERFORD DR,39.09638,-77.154467,2026-05-05,192,2,11.75,19.976,04:56:09,24:54:44,2026-05-09,158.0,19.96
2026_may_current,3836,MANNAKEE ST & HUNGERFORD DR,39.096429,-77.154941,2026-05-05,192,2,11.75,20.926,04:59:56,25:55:28,2026-05-09,158.0,19.324
2026_may_current,30120,SILVER SPRING STATION & BAY 229,38.994041,-77.030027,2026-05-05,191,1,14.0,19.367,05:25:00,24:47:00,2026-05-09,152.0,19.15
2026_may_current,14601,SHADY GROVE STATION & BAY C,39.120751,-77.163278,2026-05-05,190,3,11.75,19.2,04:55:00,24:07:00,2026-05-09,138.0,16.717
2026_may_current,6110,SOMERVILLE DR & REDLAND RD,39.117687,-77.165477,2026-05-05,188,5,12.25,20.682,04:54:28,25:35:23,2026-05-09,126.0,19.345
2026_may_current,3714,LOST KNIFE RD & CIDER MILL APTS,39.15628,-77.202226,2026-05-05,186,4,12.25,21.185,04:46:13,25:57:18,2026-05-09,144.0,19.497
2026_may_current,1080,CLUB HOUSE RD & MONTGOMERY VILLAGE AVE,39.174381,-77.205516,2026-05-05,185,4,12.0,21.217,04:50:00,26:03:00,2026-05-09,114.0,19.883
2026_may_current,3718,LOST KNIFE RD & CONTOUR RD,39.154583,-77.201011,2026-05-05,184,4,12.0,20.25,04:38:07,24:53:07,2026-05-09,141.0,19.186
2026_may_current,3716,LOST KNIFE RD & MONTGOMERY VILLAGE AVE,39.157317,-77.203813,2026-05-05,184,4,11.75,20.249,04:36:56,24:51:51,2026-05-09,141.0,19.188
2026_may_current,6330,TAKOMA STATION & BAY H,38.975629,-77.017007,2026-05-05,183,5,13.25,20.65,04:25:00,25:04:00,2026-05-09,134.0,20.15
2026_may_current,15414,WHEATON STATION & BAY C,39.037727,-77.050917,2026-05-05,183,1,11.5,21.717,04:29:00,26:12:00,2026-05-09,139.0,21.217
2026_may_current,6814,VEIRS MILL RD & CLARIDGE RD,39.048473,-77.068976,2026-05-05,182,4,11.75,21.467,04:32:55,26:00:55,2026-05-09,124.0,20.95
2026_may_current,6812,VEIRS MILL RD & PENDLETON DR,39.0468,-77.067241,2026-05-05,182,4,12.25,21.467,04:32:26,26:00:26,2026-05-09,124.0,20.95
2026_may_current,5542,NORTH BETHESDA STATION & BAY B,39.048142,-77.113201,2026-05-05,181,4,14.0,20.967,04:37:00,25:35:00,2026-05-09,105.0,18.883
2026_may_current,15554,PINEY BRANCH RD & UNIVERSITY BLVD,38.999349,-76.99619,2026-05-05,179,4,12.25,20.75,04:51:55,25:36:55,2026-05-09,138.0,20.288
2026_may_current,8836,SHAKESPEARE BLVD & MILESTONE PARK & RIDE,39.197523,-77.249316,2026-05-05,172,5,10.0,20.561,04:59:00,25:32:40,2026-05-09,104.0,18.867
2026_may_current,2178,FENTON ST & BONIFANT ST,38.994651,-77.024246,2026-05-05,167,4,10.75,20.189,05:05:08,25:16:28,2026-05-09,145.0,19.536
2026_may_current,16038,FENTON ST & COLESVILLE RD,38.997287,-77.026624,2026-05-05,167,4,10.5,20.186,05:03:33,25:14:42,2026-05-09,145.0,19.526
2026_may_current,16011,FENTON ST & ELLSWORTH DR,38.99664,-77.025286,2026-05-05,167,4,10.75,20.187,05:04:07,25:15:20,2026-05-09,145.0,19.529
2026_may_current,8216,ROCKVILLE STATION & BAY J,39.084947,-77.146424,2026-05-05,167,2,11.25,20.0,05:05:00,25:05:00,2026-05-09,111.0,16.783
2026_may_current,6816,VEIRS MILL RD & ANDREW ST,39.049953,-77.071362,2026-05-05,166,3,10.25,21.467,04:33:26,26:01:26,2026-05-09,124.0,20.95
2026_may_current,6804,VEIRS MILL RD & GALT AVE,39.041534,-77.058023,2026-05-05,166,3,10.75,21.467,04:30:28,25:58:28,2026-05-09,124.0,20.95
2026_may_current,6806,VEIRS MILL RD & MONTERREY DR,39.042896,-77.060615,2026-05-05,166,3,10.75,21.467,04:31:00,25:59:00,2026-05-09,124.0,20.95
2026_may_current,6808,VEIRS MILL RD & MONTERREY DR,39.044053,-77.062868,2026-05-05,166,3,10.75,21.467,04:31:28,25:59:28,2026-05-09,124.0,20.95
2026_may_current,6810,VEIRS MILL RD & NEWPORT MILL RD,39.045035,-77.064615,2026-05-05,166,3,10.75,21.467,04:31:50,25:59:50,2026-05-09,124.0,20.95
2026_may_current,6802,VEIRS MILL RD & UNIVERSITY W BLVD,39.040346,-77.055777,2026-05-05,166,3,10.75,21.467,04:30:00,25:58:00,2026-05-09,124.0,20.95
2026_may_current,8834,SHAKESPEARE BLVD & FREDERICK RD,39.198327,-77.245726,2026-05-05,164,5,10.0,20.559,04:58:26,25:32:00,2026-05-09,104.0,18.867
2026_may_current,6826,VEIRS MILL RD & CENTERHILL ST,39.050171,-77.072563,2026-05-05,164,3,10.5,20.845,05:17:09,26:07:50,2026-05-09,122.0,20.39
2026_may_current,6840,VEIRS MILL RD & COLLEGE VIEW DR,39.041679,-77.058861,2026-05-05,164,3,10.5,20.838,05:20:03,26:10:19,2026-05-09,122.0,20.355
2026_may_current,6824,VEIRS MILL RD & CONNECTICUT AVE,39.051647,-77.075087,2026-05-05,164,3,10.5,20.846,05:16:38,26:07:23,2026-05-09,122.0,20.396
2026_may_current,6834,VEIRS MILL RD & NEWPORT MILL RD,39.044885,-77.064923,2026-05-05,164,3,10.5,20.841,05:18:51,26:09:17,2026-05-09,122.0,20.369
2026_may_current,6836,VEIRS MILL RD & NORRIS DR,39.044054,-77.063332,2026-05-05,164,3,10.25,20.84,05:19:10,26:09:33,2026-05-09,122.0,20.366
2026_may_current,6838,VEIRS MILL RD & SCHOOLHOUSE CIR,39.042722,-77.06082,2026-05-05,164,3,10.5,20.839,05:19:40,26:09:59,2026-05-09,122.0,20.359
2026_may_current,6842,VEIRS MILL RD & UNIVERSITY W BLVD,39.040242,-77.056245,2026-05-05,164,3,10.5,20.836,05:20:35,26:10:46,2026-05-09,122.0,20.348
2026_may_current,14776,SHADY GROVE STATION & BAY J,39.119559,-77.164734,2026-05-05,162,4,12.0,19.083,04:55:00,24:00:00,2026-05-09,67.0,17.533
2026_may_current,8974,SOMERVILLE DR & @15910,39.117809,-77.166695,2026-05-05,162,4,10.0,20.349,04:52:06,25:13:01,2026-05-09,124.0,19.2
2026_may_current,2494,S FREDERICK AVE & S WESTLAND DR,39.126292,-77.182941,2026-05-05,159,3,11.75,20.29,05:22:46,25:40:09,2026-05-09,92.0,19.317
2026_may_current,4654,OLD GEORGETOWN RD & COMMERCE LN,38.9862,-77.096487,2026-05-05,156,6,11.25,19.406,05:11:54,24:36:16,2026-05-09,78.0,18.917
2026_may_current,4656,OLD GEORGETOWN RD & WOODMONT AVE,38.986518,-77.097025,2026-05-05,156,6,11.25,19.404,05:12:11,24:36:27,2026-05-09,78.0,18.917
2026_may_current,8838,SHAKESPEARE BLVD & OBSERVATION DR,39.197542,-77.252824,2026-05-05,156,4,9.75,20.805,04:45:00,25:33:17,2026-05-09,104.0,18.867
2026_may_current,4728,OLD GEORGETOWN RD & ARLINGTON RD,38.987188,-77.098391,2026-05-05,155,6,12.0,19.236,05:12:03,24:26:14,2026-05-09,78.0,18.167
2026_may_current,308,BETHESDA STATION & BAY E,38.984798,-77.095371,2026-05-05,154,4,10.0,18.217,05:15:00,23:28:00,2026-05-09,75.0,15.517
2026_may_current,4902,PINEY BRANCH RD & MANCHESTER RD,38.99722,-77.004816,2026-05-05,154,4,10.0,20.75,04:49:10,25:34:10,2026-05-09,111.0,20.281
2026_may_current,2654,S FREDERICK AVE & S WESTLAND DR,39.125636,-77.182524,2026-05-05,154,3,11.75,20.334,04:47:49,25:07:50,2026-05-09,91.0,19.2
2026_may_current,16024,COLESVILLE RD & SPRING ST,38.998812,-77.026165,2026-05-05,153,7,11.0,19.956,04:47:22,24:44:45,2026-05-09,97.0,19.0
2026_may_current,1460,CONTOUR RD & HORIZON RUN RD,39.155856,-77.198464,2026-05-05,153,3,9.25,20.595,05:20:47,25:56:28,2026-05-09,119.0,19.218
2026_may_current,1462,CONTOUR RD & LOST KNIFE RD,39.15529,-77.200613,2026-05-05,153,3,9.25,20.594,05:21:11,25:56:51,2026-05-09,119.0,19.218
2026_may_current,1456,CONTOUR RD & ODENDHAL AVE,39.152762,-77.195989,2026-05-05,153,3,9.25,20.595,05:19:57,25:55:40,2026-05-09,119.0,19.217
2026_may_current,1458,CONTOUR RD & TUNSTALL DR,39.154378,-77.196693,2026-05-05,153,3,9.25,20.595,05:20:20,25:56:02,2026-05-09,119.0,19.217
2026_may_current,4640,ODENDHAL AVE & FREDERICK AVE,39.148614,-77.206481,2026-05-05,153,3,9.0,21.221,04:39:31,25:52:46,2026-05-09,119.0,19.218
2026_may_current,4642,ODENDHAL AVE & RUSSELL AVE,39.150007,-77.204669,2026-05-05,153,3,9.0,21.22,04:40:03,25:53:14,2026-05-09,119.0,19.218
2026_may_current,1154,COLESVILLE RD & SPRING ST,38.998359,-77.026699,2026-05-05,152,7,11.0,20.022,04:51:19,24:52:39,2026-05-09,94.0,19.217
2026_may_current,6934,N WASHINGTON ST & BEALL AVE,39.086761,-77.152875,2026-05-05,152,3,9.75,20.754,05:06:43,25:51:59,2026-05-09,119.0,19.058
2026_may_current,6936,N WASHINGTON ST & DAWSON AVE,39.088525,-77.153572,2026-05-05,152,3,9.75,20.756,05:07:12,25:52:33,2026-05-09,119.0,19.056
2026_may_current,6938,N WASHINGTON ST & MARTINS LN,39.090341,-77.153626,2026-05-05,152,3,9.75,20.757,05:07:40,25:53:06,2026-05-09,119.0,19.055
2026_may_current,6932,N WASHINGTON ST & MIDDLE LN,39.085416,-77.152859,2026-05-05,152,3,10.0,20.754,05:06:22,25:51:35,2026-05-09,119.0,19.059
2026_may_current,4652,ODENDHAL AVE & FREDERICK AVE,39.148635,-77.206778,2026-05-05,152,3,8.75,20.245,04:40:57,24:55:39,2026-05-09,118.0,19.188
2026_may_current,4650,ODENDHAL AVE & RUSSELL AVE,39.150146,-77.204794,2026-05-05,152,3,8.75,20.246,04:40:28,24:55:13,2026-05-09,118.0,19.187
2026_may_current,17484,SILVER SPRING STATION & BAY 222,38.993784,-77.030334,2026-05-05,151,2,9.75,20.833,04:35:00,25:25:00,2026-05-09,106.0,20.85
2026_may_current,6942,N WASHINGTON ST & DAWSON AVE,39.089001,-77.153837,2026-05-05,150,3,9.25,19.933,04:59:34,24:55:34,2026-05-09,118.0,19.933
2026_may_current,6940,N WASHINGTON ST & MARTINS LN,39.091213,-77.153724,2026-05-05,150,3,9.5,19.94,04:58:41,24:55:06,2026-05-09,118.0,19.94
2026_may_current,6002,SHADY GROVE STATION & BAY B,39.120861,-77.16307,2026-05-05,150,5,11.75,17.367,05:05:00,22:27:00,2026-05-09,85.0,14.533
2026_may_current,6006,SHADY GROVE STATION & BAY D,39.120658,-77.163467,2026-05-05,150,3,10.0,19.283,04:55:00,24:12:00,2026-05-09,92.0,15.667
2026_may_current,4010,MEDICAL CENTER STATION & BAY E,38.999281,-77.098122,2026-05-05,148,3,14.0,15.983,05:30:00,21:29:00,,,
2026_may_current,30255,SHADY GROVE MEDICAL CENTER - SOUTH & MEDICAL CENTER WAY,39.096965,-77.199868,2026-05-05,148,4,11.75,18.467,05:13:00,23:41:00,2026-05-09,74.0,14.733
2026_may_current,30256,SHADY GROVE MEDICAL CENTER - SOUTH & MEDICAL CENTER WAY,39.096653,-77.199642,2026-05-05,148,4,11.5,18.767,05:13:00,23:59:00,2026-05-09,75.0,15.3
2026_may_current,30129,BRIGGS CHANEY PARK & RIDE &,39.07801,-76.942113,2026-05-05,146,1,7.25,19.833,05:15:00,25:05:00,2026-05-09,152.0,19.5
2026_may_current,30130,CASTLE BLVD &,39.085218,-76.94054,2026-05-05,146,1,7.5,19.744,05:17:52,25:02:31,2026-05-09,152.0,19.407
2026_may_current,4008,MEDICAL CENTER STATION & BAY D,38.999361,-77.098316,2026-05-05,144,2,8.25,20.033,05:23:00,25:25:00,2026-05-09,111.0,19.167
2026_may_current,5850,2ND AVE & @1400,38.996788,-77.032958,2026-05-05,140,5,9.25,20.561,05:32:29,26:06:07,2026-05-09,92.0,18.939
2026_may_current,5848,2ND AVE & SPRING ST,38.997572,-77.034244,2026-05-05,140,5,9.5,20.561,05:32:10,26:05:49,2026-05-09,92.0,18.938
2026_may_current,806,CARROLL AVE & MAPLE AVE,38.974994,-77.015418,2026-05-05,140,5,10.0,20.51,05:15:48,25:46:25,2026-05-09,101.0,19.769
2026_may_current,7738,CHAPMAN AVE & BOUIC AVE,39.061214,-77.12122,2026-05-05,140,3,9.25,20.628,04:51:53,25:29:33,2026-05-09,105.0,19.692
2026_may_current,3216,HALPINE RD & ROCKVILLE PIKE,39.061943,-77.123564,2026-05-05,140,3,9.25,20.632,04:50:51,25:28:47,2026-05-09,105.0,19.689
2026_may_current,5968,WESTSIDE AT SHADY GROVE & CRABBS BRANCH WAY,39.128573,-77.167749,2026-05-05,140,3,10.0,19.289,04:52:40,24:09:59,2026-05-09,75.0,16.183
2026_may_current,4194,OBSERVATION DR & MONTGOMERY COLLEGE,39.187903,-77.249488,2026-05-05,139,1,8.25,21.317,04:18:00,25:37:00,2026-05-09,117.0,20.633
2026_may_current,14775,ROCKVILLE STATION & BAY B,39.084042,-77.14627,2026-05-05,139,1,9.0,19.9,05:04:00,24:58:00,2026-05-09,117.0,19.183
2026_may_current,6010,SHADY GROVE STATION & BAY F,39.120473,-77.163855,2026-05-05,139,1,11.75,14.65,05:05:00,19:44:00,2026-05-09,52.0,12.85
2026_may_current,6822,VEIRS MILL RD & TWINBROOK PKWY,39.073122,-77.111665,2026-05-05,139,2,9.5,21.0,05:02:00,26:02:00,2026-05-09,103.0,20.45
2026_may_current,5618,ROCKVILLE PIKE & SECURITY LN,39.041631,-77.110458,2026-05-05,138,3,10.0,20.369,05:23:22,25:45:31,2026-05-09,71.0,19.374
2026_may_current,14637,VEIRS MILL RD & ASPEN HILL RD,39.069583,-77.105217,2026-05-05,138,2,9.5,21.467,04:39:44,26:07:44,2026-05-09,105.0,20.95
2026_may_current,15422,WHEATON STATION & BAY F,39.038104,-77.051429,2026-05-05,136,2,7.5,20.017,05:00:00,25:01:00,2026-05-09,117.0,19.133
2026_may_current,4900,PINEY BRANCH RD & PARK CREST DR,38.994327,-77.008295,2026-05-05,135,4,9.5,20.23,05:10:00,25:23:49,2026-05-09,106.0,19.567
2026_may_current,8058,VEIRS MILL RD & BUSHEY DR,39.054883,-77.080031,2026-05-05,135,2,8.5,21.467,04:35:17,26:03:17,2026-05-09,99.0,20.95
2026_may_current,8054,VEIRS MILL RD & CONNECTICUT AVE,39.052261,-77.075488,2026-05-05,135,2,8.5,21.467,04:34:19,26:02:19,2026-05-09,99.0,20.95
2026_may_current,8056,VEIRS MILL RD & FERRARA AVE,39.053305,-77.077138,2026-05-05,135,2,8.5,21.467,04:34:41,26:02:41,2026-05-09,99.0,20.95
2026_may_current,8062,VEIRS MILL RD & GRIDLEY RD,39.057624,-77.084865,2026-05-05,135,2,8.5,21.467,04:36:20,26:04:20,2026-05-09,99.0,20.95
2026_may_current,8064,VEIRS MILL RD & HAVARD ST,39.058305,-77.086038,2026-05-05,135,2,8.5,21.467,04:36:31,26:04:31,2026-05-09,99.0,20.95
2026_may_current,8060,VEIRS MILL RD & RANDOLPH RD,39.056497,-77.082853,2026-05-05,135,2,8.5,21.467,04:36:00,26:04:00,2026-05-09,99.0,20.95
2026_may_current,8066,VEIRS MILL RD & TURKEY BRANCH PKWY,39.060307,-77.089546,2026-05-05,135,2,8.5,21.467,04:37:06,26:05:06,2026-05-09,99.0,20.95
2026_may_current,2168,FENTON ST & BONIFANT ST,38.994221,-77.024023,2026-05-05,134,3,9.0,20.112,04:51:56,24:58:41,2026-05-09,113.0,19.634
2026_may_current,14874,FENTON ST & ELLSWORTH DR,38.997145,-77.025771,2026-05-05,134,3,9.0,20.11,04:52:36,24:59:11,2026-05-09,113.0,19.631
2026_may_current,2170,FENTON ST & WAYNE AVE,38.995226,-77.024256,2026-05-05,134,3,9.0,20.112,04:52:08,24:58:50,2026-05-09,113.0,19.633
2026_may_current,5536,ROCKVILLE PIKE & SECURITY LN,39.042215,-77.110334,2026-05-05,133,3,10.25,20.189,05:22:25,25:33:46,2026-05-09,71.0,18.833
2026_may_current,7882,VEIRS MILL RD & BUSHEY DR,39.054463,-77.079727,2026-05-05,133,2,8.5,20.848,05:15:40,26:06:34,2026-05-09,97.0,20.408
2026_may_current,6830,VEIRS MILL RD & CLARIDGE RD,39.048254,-77.069194,2026-05-05,133,2,8.5,20.843,05:17:51,26:08:26,2026-05-09,97.0,20.382
2026_may_current,7874,VEIRS MILL RD & EDGEBROOK RD,39.059628,-77.088864,2026-05-05,133,2,8.5,20.856,05:13:45,26:05:08,2026-05-09,97.0,20.423
2026_may_current,7886,VEIRS MILL RD & FERRARA AVE,39.05308,-77.077311,2026-05-05,133,2,8.5,20.847,05:16:10,26:06:59,2026-05-09,97.0,20.402
2026_may_current,6828,VEIRS MILL RD & GAIL ST,39.049453,-77.070979,2026-05-05,133,2,8.5,20.844,05:17:27,26:08:05,2026-05-09,97.0,20.386
2026_may_current,7878,VEIRS MILL RD & GRIDLEY RD,39.057198,-77.08461,2026-05-05,133,2,8.5,20.851,05:14:37,26:05:42,2026-05-09,97.0,20.418
2026_may_current,7876,VEIRS MILL RD & HAVARD ST,39.058341,-77.086597,2026-05-05,133,2,8.5,20.854,05:14:13,26:05:26,2026-05-09,97.0,20.42
2026_may_current,6832,VEIRS MILL RD & PENDLETON DR,39.046845,-77.067732,2026-05-05,133,2,8.5,20.842,05:18:14,26:08:45,2026-05-09,97.0,20.377
2026_may_current,7880,VEIRS MILL RD & RANDOLPH RD,39.056271,-77.083064,2026-05-05,133,2,8.5,20.85,05:15:00,26:06:00,2026-05-09,97.0,20.417
2026_may_current,17635,WOODMONT AVE & OLD GEORGETOWN RD,38.98595,-77.097046,2026-05-05,133,5,8.75,19.067,05:22:48,24:26:48,2026-05-09,78.0,18.167
2026_may_current,4944,PINEY BRANCH RD & DALE DR,38.993871,-77.008971,2026-05-05,132,4,9.75,20.117,04:47:26,24:54:26,2026-05-09,108.0,19.638
2026_may_current,4942,PINEY BRANCH RD & PARK CREST DR,38.994402,-77.008412,2026-05-05,132,4,9.5,20.117,04:47:18,24:54:18,2026-05-09,108.0,19.639
2026_may_current,4946,PINEY BRANCH RD & SILVER SPRING AVE,38.992582,-77.009743,2026-05-05,132,4,9.75,20.117,04:47:43,24:54:43,2026-05-09,108.0,19.637
2026_may_current,4948,PINEY BRANCH RD & SLIGO AVE,38.99169,-77.010139,2026-05-05,132,4,9.5,20.117,04:48:00,24:55:00,2026-05-09,108.0,19.639
2026_may_current,8842,SHAKESPEARE BLVD & AMBER RIDGE DR,39.197259,-77.249553,2026-05-05,132,3,8.0,19.933,04:21:33,24:17:33,2026-05-09,103.0,19.181
2026_may_current,8844,SHAKESPEARE BLVD & ETON MANOR DR,39.197782,-77.24672,2026-05-05,132,3,8.0,19.933,04:22:00,24:18:00,2026-05-09,103.0,19.183
2026_may_current,8840,SHAKESPEARE BLVD & OBSERVATION DR,39.197281,-77.252489,2026-05-05,132,3,7.75,19.933,04:21:08,24:17:08,2026-05-09,103.0,19.179
2026_may_current,4502,TAKOMA-LANGLEY TRANSIT CENTER & BAY G,38.989831,-76.987734,2026-05-05,132,3,9.25,20.617,05:00:00,25:37:00,2026-05-09,91.0,19.583
2026_may_current,4820,PARKLAWN DR & TWINBROOK PKWY,39.061683,-77.117143,2026-05-05,131,3,10.5,20.0,04:54:32,24:54:32,2026-05-09,88.0,19.114
2026_may_current,4658,OLD GEORGETOWN RD & FAIRMONT AVE,38.987235,-77.098196,2026-05-05,130,5,9.75,19.401,05:12:48,24:36:51,2026-05-09,55.0,18.917
2026_may_current,8410,ROCK SPRING DR & ROCKLEDGE DR,39.027004,-77.132736,2026-05-05,129,4,9.5,20.0,04:27:40,24:27:40,2026-05-09,60.0,18.667
2026_may_current,5644,ROCKVILLE PIKE & NORTH DR,39.004847,-77.097664,2026-05-05,129,4,7.5,19.939,05:15:22,25:11:41,2026-05-09,70.0,18.85
2026_may_current,9684,CARROLL AVE & COLUMBIA AVE,38.975864,-77.009033,2026-05-05,127,4,9.0,20.159,04:27:58,24:37:31,2026-05-09,103.0,19.5
2026_may_current,744,CARROLL AVE & LAUREL AVE,38.974611,-77.01256,2026-05-05,127,4,9.0,20.162,04:26:57,24:36:41,2026-05-09,103.0,19.5
2026_may_current,742,CARROLL AVE & MAPLE AVE,38.974798,-77.014506,2026-05-05,127,4,9.0,20.164,04:26:27,24:36:17,2026-05-09,103.0,19.5
2026_may_current,800,CARROLL AVE & PARK AVE,38.975989,-77.009081,2026-05-05,127,4,9.5,20.427,05:19:21,25:44:57,2026-05-09,101.0,19.771
2026_may_current,748,CARROLL AVE & PHILADELPHIA AVE,38.977438,-77.007737,2026-05-05,127,4,9.0,20.158,04:28:34,24:38:01,2026-05-09,103.0,19.5
2026_may_current,798,CARROLL AVE & PHILADELPHIA AVE,38.97766,-77.007611,2026-05-05,127,4,9.75,20.424,05:18:56,25:44:24,2026-05-09,101.0,19.771
2026_may_current,746,CARROLL AVE & TULIP AVE,38.975171,-77.010043,2026-05-05,127,4,9.0,20.16,04:27:38,24:37:15,2026-05-09,103.0,19.5
2026_may_current,802,CARROLL AVE & TULIP AVE,38.975259,-77.010204,2026-05-05,127,4,9.5,20.428,05:19:36,25:45:16,2026-05-09,101.0,19.77
